63668	κεδνός	kedno/s	careful, diligent, sage, trusty	κεδνός [des : ή, όν ]	qui prend soin de, soigneux, actif, diligent ; dont on prend soin, dont on fait cas	prudent, diligent, sage, fidèle	vorsichtig, fleißig, weise, vertrauenswürdig	71	734
68814	λιπαρέω	lipare/w	to persist, persevere, hold out	λιπαρέω	s'attacher à, insister, persister ; prier avec insistance, supplier d'une manière pressante	persister, persévérer, tenir bon	durchhalten, durchhalten, durchhalten	44	734
77067	ὀλιγότης	o)ligo/ths	fewness	ὀλιγότης [gens : ητος (ἡ) ]	rareté ; petitesse	Irréprochable	Wenig	42	734
3807	Δεκέλεια	*deke/leia	a Decelean	Δεκέλεια [gens : ας (ἡ) ]	Dékéleia (Décélie)	Un Decelean	Ein Decelean	54	735
35775	δυσαρεστέω	dusareste/w	suffer annoyance	δυσαρεστέω	être mécontent ou contrarié ; déplaire	Souffrir d'ennui	Leiden ärgerlich	61	735
37837	ἔλλειψις	e)/lleiyis	falling short	ἔλλειψις [gens : εως (ἡ) ]	manque, insuffisance	Tomber à court	Fällt kurz	79	735
71923	μεταλαμβάνω	metalamba/nw	have﻿ or get a share of, partake of	μεταλαμϐάνω	prendre ou recevoir sa part de ; prendre ou recevoir ensuite ; prendre à la place de ; comprendre autrement, interpréter d'une autre manière, en d'autres termes	prendre ou recevoir sa part de ; ﻿prendre à la place de	haben	341	735
* 86384	πόλεμος	po/lemos	war	πόλεμος [gens : ου (ὁ) ]@Ἀρχιδάμειος πόλεμος < Ἀρχιδάμιος [(ὁ) ]	choc, tumulte de combat@la guerre d'Arkhidamos	guerre	Krieg	5266	735
91608	προαισθάνομαι	proaisqa/nomai	perceive	προαισθάνομαι	pressentir, comprendre ou être informé d'avance, avoir vent de	apercevoir	wahrnehmen	54	735
1760	Ἀθήνη	*)aqh/nh	casting vote	Ἀθήνη > Ἀθηνᾶ	Athèna ; Athènes	voix prépondérante	Stimmabgabe	923	736
736	Ἄππιος	*)/appios		Ἄππιος [gens : ου (ὁ) ]	Appius (h. rom.)	Appius (h. rom.)		55	736
93661	προσμένω	prosme/nw	to bide	προσμένω [tr. intr. ]	rester auprès, demeurer ; attendre, être réservé à ; attendre en résistant à, attendre de pied ferme ; attendre	attendre	abwarten	66	736
97769	σέλας	se/las	a bright flame, blaze, light	σέλας [(τὸ) ]	éclat, lumière, lueur brillante	une flamme brillante, une flamme, une lumière	eine helle Flamme, Flamme, Licht	70	736
55429	γεννάω	genna/w	beget, engender	γεννάω [tr. ]	engendrer, enfanter, produire ; développer, faire croître	engendrer, engendrer	zeugen, erzeugen	621	737
44063	ἐναργής	e)nargh/s	visible, palpable	ἐναργής [des : ής, ές ]	qui se montre, qui se rend visible ; visible	visible, palpable	sichtbar, fühlbar	232	737
! 93662	προσμείγνυμι	prosmei/gnumi	make to reach			Faire pour atteindre	Machen zu erreichen	78	737
100846	στρῶμα	strw=ma	anything spread	στρῶμα [gens : ατος (τὸ) ]	ce qu'on étend (lit, couverture, tapis, etc.) ; ce qu'on dispose sur le sol, pilotis d'un pont de bois	Quelque chose se répand	Etwas verbreitet	61	737
28560	βαρύνω	baru/nw	to weigh down, oppress by weight, depress	βαρύνω	rendre pesant, alourdir ; fatiguer, importuner ; prononcer avec l'accent grave (sans haussement de ton) ne frapper cette syllabe d'aucun accent, faire remonter l'accent	alourdir, opprimer au poids, déprimer	beschweren, nach Gewicht unterdrücken, drücken	90	738
47182	ἐπίπεδος	e)pi/pedos	on the ground	ἐπίπεδος [des : ος, ον ]	qui repose sur le sol, de plain-pied	par terre	auf dem Boden	597	738
2786	Ἰσοκράτης	*)isokra/ths		Ἰσοκράτης [gens : ους (ὁ) ]	Isokratès (Isocrate)	Isokratès (Isocrate)		43	738
67781	λαοφόρος	laofo/ros	bearing people	λαοφόρος [des : ος, ον ]	qui porte le peuple	Porter des gens	Tragende Menschen	44	738
81213	παραβοηθέω	parabohqe/w	+dat., come to (X’s) aid	παραϐοηθέω	porter secours ; porter secours à son tour ou d'un autre côté	+ dat., venir en aide à (X)	+ dat., komm zu (X's) Hilfe	94	738
106028	σωτήρ	swth/r	savior	σωτήρ [des : σῶτερ, gens : σωτῆρος (ὁ, ἡ) subst. adj. m. ]	qui sauve, qui protège ; sauveur, libérateur	Sauveur	Retter	223	738
9957	Τισσαφέρνης	*tissafe/rnhs		Τισσαφέρνης [gens : ους (ὁ) ]	Tissaphernès	Tissaphernès		251	738
4834	Φωκεύς	*fwkeu/s	a Phocian	Φωκεύς [gens : έως (ὁ) ]	habitant de la Phocide, Phocidien ou Phocéen	un Phocéen	ein Phokianer	562	738
