68558	λίμνη	li/mnh	pool, swamp	λίμνη [gens : ης (ἡ) ]	eau stagnante restant après le retrait d'un fleuve ou de la mer ; mer ou bras de mer	piscine, marais	Pool, Sumpf	580	484
94433	πτέρυξ	pte/ruc	the wing	πτέρυξ [gens : υγος (ἡ) ]	aile	l'aile	der Flügel	88	484
70618	μεγαλοψυχία	megaloyuxi/a	greatness of soul	μεγαλοψυχία [gens : ας (ἡ) ]	grandeur d'âme	Grandeur de l'âme	Größe der Seele	97	485
78877	οὐρανός	ou)rano/s	heaven, sky	οὐρανός [gens : οῦ (ὁ) ]	ciel	ciel, ciel	Himmel Himmel	963	485
80957	παράδειγμα	para/deigma	pattern, plan, exemplar	παράδειγμα [gens : ατος (τὸ) ]	modèle, exemple, plan d'architecte ; modèle, exemple	modèle, plan, exemplaire	Muster, Plan, Exemplar	367	485
112986	ὑποζύγιον	u(pozu/gion	a beast for the yoke, a beast of burden	τὸ ὑποζύγιον (in ὑποζύγιος) [des : ος α, ον ]	bête de somme	une bête pour le joug, une bête de somme	ein Tier für das Joch, ein Tier der Last	180	485
3558	Βρέττιος	*bre/ttios	barbarous	Βρέττιος [des : α, ον, ]	du Bruttium	barbare	barbarisch	50	486
31393	δίοδος	di/odos	a way through, thoroughfare, passage	δίοδος [gens : ου (ἡ) ]	passage, issue ; action de passer à travers	un chemin à travers, artère, passage	ein Weg durch, Durchgangsstraße, Durchgang	98	486
57233	ἱέρεια	i(e/reia	a priestess	ἱέρεια [gens : ας (ἡ) ]	prêtresse	Une prêtresse	Eine Priesterin	107	486
7655	Πάτραι	*pa/trai		Πάτραι [gens : ῶν (αἱ) ]	Patres (auj. Pátra, Patras)	Patres (auj. Pátra, Patras)		40	486
84081	περίκειμαι	peri/keimai	to lie round about	περίκειμαι [intr. ]	être entouré, enveloppé	se coucher	herumliegen	93	486
98543	σιτέω	site/w	take food, eat	σιτέω	nourrir	prendre de la nourriture, manger	Essen nehmen, essen	63	486
4582	Φεραί	*ferai/	Pherae, a city in Thessaly, on Lake Boebēis, the residence of Admētus and Alcestis, and of Eumēlus	Φεραί [gens : ῶν (αἱ) ]	Phères	Pherae, ville de Thessalie, sur le lac de Boebēis, la résidence d'Admētus et d'Alcestis, et d'Eumēlus	Pherae, eine Stadt in Thessalien, am Boebēis-See, der Residenz von Admētus und Alcestis sowie von Eumēlus	48	486
41727	ἐκτελέω	e)ktele/w	to bring quite to an end, to accomplish, achieve	ἐκτελέω	mener à terme	pour mettre fin à tout, pour accomplir, atteindre	ganz zu Ende bringen, erreichen, erreichen	94	487
74761	νεύω	neu/w	to nod	νεύω	faire un signe de la tête ; faire un signe d'assentiment à qqn ; incliner la tête, s'incliner, s'enfoncer, se pencher (en avant) ; dévier, se détourner	acquiescer	nicken	115	487
80959	παράδοξος	para/docos	unexpected, paradoxical	παράδοξος [des : ος, ον, subst. ]	contraire à l'attente ou à l'opinion commune, extraordinaire	inattendu, paradoxal	unerwartet, paradox	432	487
7656	Πάτροκλος	*pa/troklos	Patroclus, the friend of Achilles	Πάτροκλος [gens : ου (ὁ) ]	Patroklos (Patrocle)	Patrocle, l'ami d'Achille	Patroklos, der Freund von Achilles	248	487
28310	βαδίζω	badi/zw	go on foot; walk, go	βαδίζω	marcher	aller à pied; marche, va	geh zu Fuß; geh, geh	419	488
75794	ὁμόφυλος	o(mo/fulos	of the same race	ὁμόφυλος [des : ος, ον]	de même tribu, de même race ; de même famille, de même espèce ; de même sexe	De la même race	Von der gleichen Rasse	137	488
80960	παράδοσις	para/dosis	handing down	παράδοσις [gens : εως (ἡ) ]	transmission	Remettre	weitergeben	71	488
109882	ὑπατεύω	u(pateu/w	to be consul	ὑπατεύω	être consul	Être consul	Konsul sein	63	488
27281	αἰφνίδιος	ai)fni/dios	unforeseen	αἰφνίδιος [des : ος, ον adv. ]	subit, soudain	imprévu	Unvorhergesehen	117	489
3561	Βρεντέσιον	*brente/sion		Βρεντέσιον [gens : ου (τὸ) ]	(Brindisi), Brindes, (v.)	(Brindisi), Brindes, (v.)		105	489
5609	Κλεώνυμος	*klew/numos		Κλεώνυμος [gens : ου (ὁ) ]	Kléônymos, (h.)	Kléônymos, (h.)		86	489
74763	νεῦρον	neu=ron	a sinew, tendon;	νεῦρον [gens : ου (τὸ) ]	nerf, fibre ; objet fait de nerfs ou de tendons d'animaux : corde ou courroie, objet fait de nerfs ou de tendons d'animaux	un tendon, tendon;	eine Sehne, Sehne;	209	489
