* 2234	Ἀχαιός	*)axaio/s	Achaian	Ἀχαιός [des : ά, όν adj. ]@ὁ Ἀχαιός (in Ἀχαιός) [des : ά, όν adj. ]	d'Achaïe, achéen@Akhæos, (h.)	Achaian	Achaian	1927	186
29032	βλαστάνω	blasta/nw	to bud, sprout, grow	βλαστάνω [tr. intr. ]	germer, pousser, croître ; faire germer, faire naître	bourgeonner, germer, grandir	knospen, sprießen, wachsen	81	186
69290	λοχαγός	loxago/s	the leader of an armed band; commander of a company	λοχαγός [gens : οῦ (ὁ) ]	commandant d'une troupe armée ; président d'une curie, curion	le chef d'une bande armée; commandant d'une entreprise	der Anführer einer bewaffneten Band; Kommandant einer Firma	200	186
98243	σίδηρος	si/dhros	iron	σίδηρος [gens : ου (ὁ) ]	fer ; tout instrument de fer ; marché au fer	le fer	Eisen	323	186
114737	χορός	xoro/s	dance, chorus	χορός [gens : οῦ (ὁ) ]	chœur ; lieu où l'on danse	danse, choeur	Tanz, Chor	351	186
45571	ἐπεύχομαι	e)peu/xomai	to pray	ἐπεύχομαι	adresser une prière ; se glorifier de, se vanter de	prier	beten	107	187
4283	Εὐβουλίδης	*eu)bouli/dhs		Εὐϐουλίδης [gens : ου (ὁ) ]	Euboulidès, (h.)	Euboulidès, (h.)		105	187
96194	θράσος	qra/sos	courage, boldness	θράσος [gens : εος-ους (τὸ) ]	témérité, audace, impudence	courage, audace	Mut, Kühnheit	127	187
5307	Καρχηδών	*karxhdw/n	Carthage	Καρχηδών [gens : όνος (ἡ) ]	Carthage (auj. Qarṭāj) (v.) ; Carthagène (la nouvelle Carthage) (v.)	Carthage	Karthago	255	187
62097	καταγέλαστος	katage/lastos	ridiculous	καταγέλαστος [des : ος, ον, ]	qui est un objet de dérision, risible, ridicule	ridicule	lächerlich	111	187
65178	κόσμος	ko/smos	ornament, world	κόσμος [gens : ου (ὁ) ]	ordre ; le régulateur, le directeur, le magistrat suprême ; ordre de l'univers ; parure, ornement	ornement, monde	Ornament, Welt	887	187
77544	ὀθόνιον	o)qo/nion	linen cloth	ὀθόνιον [gens : ου (τὸ) ]	petit morceau de linge	toile de lin	Leinen Kleidung	118	187
84806	περιπέμπω	peripe/mpw	to send round	περιπέμπω	envoyer tout autour ou de tous côtés	envoyer un tour	herumschicken	105	187
53855	φιλοτιμία	filotimi/a	love of honour	φιλοτιμία [gens : ας (ἡ) adv. ]	amour de l'honneur, ambition, recherche des honneurs ; conduite digne d'un Philotimos	Amour de l'honneur	Liebe zur Ehre	317	187
* 10433	ἅλς	a(/ls	salt (m.) sea (f.)	2 ἅλς [gens : ἁλός (ὁ) ]@1 ἅλς [gens : ἁλός (ἡ) ]	sel ; saumure@la mer	sel (m.) mer (f.)	Salz (m.) Meer (f.)	92	188
37280	ἑστιάω	e(stia/w	receive at one's hearth	ἑστιάω	recevoir à son foyer, donner l'hospitalité à ; recevoir à sa table	Recevoir à son coeur	Bei einem Herd empfangen	141	188
95166	θαλάσσιος	qala/ssios	of, in, on, from the sea	θαλάσσιος [des : α ος, ον ]	de la mer ; habile dans les choses de la mer, bon marin	de, dans, sur, de la mer	von, in, auf, vom Meer	66	188
62098	καταγελάω	katagela/w	to laugh at, jeer	καταγελάω	rire de, se moquer de	rire	zum lachen, höhnisch	174	188
9407	Σπάρτη	*spa/rth	Sparta	Σπάρτη [gens : ης (ἡ) ]	Sparte (auj. Spárti)	Sparte	Sparta	503	188
55905	γόης	go/hs	sorcerer	γόης [gens : ητος (ὁ) ]	qui gémit, qui se lamente ; sorcier ou magicien qui prononce des incantations lugubres	sorcier	Zauberer	44	189
33179	διακοσμέω	diakosme/w	to order, arrange	διακοσμέω	mettre en ordre une troupe, un cortège (en séparant les uns des autres) ; disposer, régler, organiser ; disposer en ordre ou de côté et d'autre ; arranger en détail, prendre soin en détail de, prendre grand soin de	pour commander, organiser	bestellen, arrangieren	73	189
39354	ἐγείρω	e)gei/rw	rouse, stir up	ἐγείρω [tr. intr. ]	s'éveiller	réveiller, remuer	wecken, aufrühren	515	189
49728	ἐρώτημα	e)rw/thma	that which is asked	ἐρώτημα [gens : ατος (τὸ) ]	question, interrogation ; question posée à l'interlocuteur pour l'amener à une conclusion	Ce qui est demandé	Was gefragt wird	59	189
! 63123	καταψηφίζομαι	katayhfi/zomai	vote against			voter contre	Stimme gegen	166	189
84808	περιπέτεια	peripe/teia	turning right about	περιπέτεια [gens : ας (ἡ) ]	passage subit d'un état à un état contraire, événement imprévu ou extraordinaire	Tourner à droite au sujet de	Dreht sich um	83	189
